2025-05-12 00:22:56,502 - INFO - Starting Kafka Consumer...
2025-05-12 00:22:56,683 - INFO - Connected to PostgreSQL database.
2025-05-12 00:22:56,703 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-12 00:22:56,737 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=bootstrap-0 host=localhost:9092 <checking_api_versions_recv> [IPv6 ('::1', 9092, 0, 0)]>: Broker version identified as 2.6
2025-05-12 00:22:56,738 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-12 00:22:56,741 - INFO - Updating subscribed topics to: ('heartbeat',)
2025-05-12 00:22:56,753 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=1 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-12 00:22:56,754 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=1 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-12 00:22:56,755 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Closing connection. 
2025-05-12 00:22:56,875 - INFO - Coordinator for group/heartbeat_group is BrokerMetadata(nodeId='coordinator-1', host='localhost', port=9092, rack=None)
2025-05-12 00:22:56,875 - INFO - Discovered coordinator coordinator-1 for group heartbeat_group
2025-05-12 00:22:56,875 - INFO - Starting new heartbeat thread
2025-05-12 00:22:56,878 - INFO - Revoking previously assigned partitions set() for group heartbeat_group
2025-05-12 00:22:56,880 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=coordinator-1 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-12 00:22:56,881 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=coordinator-1 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-12 00:22:56,983 - INFO - (Re-)joining group heartbeat_group
2025-05-12 00:22:57,032 - INFO - (Re-)joining group heartbeat_group
2025-05-12 00:23:00,107 - INFO - Elected group leader -- performing partition assignments using range
2025-05-12 00:23:00,222 - INFO - Successfully joined group heartbeat_group with generation 21
2025-05-12 00:23:00,223 - INFO - Updated partition assignment: [TopicPartition(topic='heartbeat', partition=0)]
2025-05-12 00:23:00,224 - INFO - Setting newly assigned partitions {TopicPartition(topic='heartbeat', partition=0)} for group heartbeat_group
2025-05-12 00:27:38,256 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:38.242246', 'heart_rate': 78}
2025-05-12 00:27:39,260 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:39.250603', 'heart_rate': 72}
2025-05-12 00:27:39,266 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:39.250603', 'heart_rate': 72}
2025-05-12 00:27:40,274 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:27:40.260091', 'heart_rate': 84}
2025-05-12 00:27:40,296 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:27:40.260091', 'heart_rate': 84}
2025-05-12 00:27:41,281 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:41.270632', 'heart_rate': 72}
2025-05-12 00:27:41,288 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:41.270632', 'heart_rate': 72}
2025-05-12 00:27:42,303 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:27:42.280556', 'heart_rate': 63}
2025-05-12 00:27:42,346 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:27:42.280556', 'heart_rate': 63}
2025-05-12 00:27:43,312 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:43.298380', 'heart_rate': 60}
2025-05-12 00:27:43,324 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:43.298380', 'heart_rate': 60}
2025-05-12 00:27:44,324 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:27:44.311010', 'heart_rate': 98}
2025-05-12 00:27:44,330 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:27:44.311010', 'heart_rate': 98}
2025-05-12 00:27:45,334 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:45.324779', 'heart_rate': 61}
2025-05-12 00:27:45,341 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:45.324779', 'heart_rate': 61}
2025-05-12 00:27:46,338 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:27:46.330238', 'heart_rate': 72}
2025-05-12 00:27:46,344 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:27:46.330238', 'heart_rate': 72}
2025-05-12 00:27:47,347 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:47.335075', 'heart_rate': 62}
2025-05-12 00:27:47,353 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:47.335075', 'heart_rate': 62}
2025-05-12 00:27:48,352 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:48.344274', 'heart_rate': 63}
2025-05-12 00:27:48,358 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:48.344274', 'heart_rate': 63}
2025-05-12 00:27:49,361 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:49.350214', 'heart_rate': 63}
2025-05-12 00:27:49,367 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:49.350214', 'heart_rate': 63}
2025-05-12 00:27:50,369 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:50.357050', 'heart_rate': 93}
2025-05-12 00:27:50,377 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:50.357050', 'heart_rate': 93}
2025-05-12 00:27:51,384 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:27:51.370027', 'heart_rate': 96}
2025-05-12 00:27:51,389 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:27:51.370027', 'heart_rate': 96}
2025-05-12 00:27:52,389 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:52.380440', 'heart_rate': 65}
2025-05-12 00:27:52,397 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:27:52.380440', 'heart_rate': 65}
2025-05-12 00:27:53,402 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:27:53.387291', 'heart_rate': 100}
2025-05-12 00:27:53,423 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:27:53.387291', 'heart_rate': 100}
2025-05-12 00:27:54,436 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:27:54.401262', 'heart_rate': 63}
2025-05-12 00:27:54,445 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:27:54.401262', 'heart_rate': 63}
2025-05-12 00:27:55,451 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:55.440600', 'heart_rate': 94}
2025-05-12 00:27:55,468 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:27:55.440600', 'heart_rate': 94}
2025-05-12 00:27:56,475 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:56.454190', 'heart_rate': 85}
2025-05-12 00:27:56,489 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:56.454190', 'heart_rate': 85}
2025-05-12 00:27:57,492 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:27:57.472963', 'heart_rate': 85}
2025-05-12 00:27:57,508 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:27:57.472963', 'heart_rate': 85}
2025-05-12 00:27:58,498 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:27:58.489073', 'heart_rate': 63}
2025-05-12 00:27:58,505 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:27:58.489073', 'heart_rate': 63}
2025-05-12 00:27:59,503 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:59.493402', 'heart_rate': 79}
2025-05-12 00:27:59,510 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:27:59.493402', 'heart_rate': 79}
2025-05-12 00:28:00,523 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:00.501710', 'heart_rate': 92}
2025-05-12 00:28:00,540 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:00.501710', 'heart_rate': 92}
2025-05-12 00:28:01,529 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:28:01.520103', 'heart_rate': 82}
2025-05-12 00:28:01,535 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:28:01.520103', 'heart_rate': 82}
2025-05-12 00:28:02,540 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:02.525814', 'heart_rate': 89}
2025-05-12 00:28:02,555 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:02.525814', 'heart_rate': 89}
2025-05-12 00:28:03,546 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:28:03.537593', 'heart_rate': 64}
2025-05-12 00:28:03,554 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:28:03.537593', 'heart_rate': 64}
2025-05-12 00:28:04,553 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:04.544948', 'heart_rate': 94}
2025-05-12 00:28:04,561 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:04.544948', 'heart_rate': 94}
2025-05-12 00:28:05,565 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:28:05.552982', 'heart_rate': 96}
2025-05-12 00:28:05,572 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:28:05.552982', 'heart_rate': 96}
2025-05-12 00:28:07,640 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:06.562921', 'heart_rate': 83}
2025-05-12 00:28:07,649 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:06.562921', 'heart_rate': 83}
2025-05-12 00:28:07,688 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:28:07.580148', 'heart_rate': 80}
2025-05-12 00:28:07,695 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:28:07.580148', 'heart_rate': 80}
2025-05-12 00:28:08,602 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:28:08.589854', 'heart_rate': 64}
2025-05-12 00:28:08,611 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:28:08.589854', 'heart_rate': 64}
2025-05-12 00:28:09,611 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:09.600251', 'heart_rate': 83}
2025-05-12 00:28:09,621 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:09.600251', 'heart_rate': 83}
2025-05-12 00:28:10,623 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:10.608866', 'heart_rate': 64}
2025-05-12 00:28:10,637 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:10.608866', 'heart_rate': 64}
2025-05-12 00:28:11,711 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:28:11.641817', 'heart_rate': 71}
2025-05-12 00:28:11,721 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:28:11.641817', 'heart_rate': 71}
2025-05-12 00:28:12,696 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:12.686143', 'heart_rate': 64}
2025-05-12 00:28:12,703 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:12.686143', 'heart_rate': 64}
2025-05-12 00:28:13,728 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:13.703291', 'heart_rate': 80}
2025-05-12 00:28:13,750 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:13.703291', 'heart_rate': 80}
2025-05-12 00:28:14,736 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:14.725616', 'heart_rate': 97}
2025-05-12 00:28:14,743 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:14.725616', 'heart_rate': 97}
2025-05-12 00:28:15,748 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:15.734162', 'heart_rate': 60}
2025-05-12 00:28:15,757 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:15.734162', 'heart_rate': 60}
2025-05-12 00:28:16,757 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:16.746313', 'heart_rate': 68}
2025-05-12 00:28:16,763 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:16.746313', 'heart_rate': 68}
2025-05-12 00:28:17,774 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:17.758466', 'heart_rate': 95}
2025-05-12 00:28:17,798 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:17.758466', 'heart_rate': 95}
2025-05-12 00:28:18,807 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:18.773677', 'heart_rate': 70}
2025-05-12 00:28:18,842 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:18.773677', 'heart_rate': 70}
2025-05-12 00:28:19,796 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:19.778509', 'heart_rate': 89}
2025-05-12 00:28:19,822 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:19.778509', 'heart_rate': 89}
2025-05-12 00:28:20,806 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:20.796117', 'heart_rate': 99}
2025-05-12 00:28:20,812 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:20.796117', 'heart_rate': 99}
2025-05-12 00:28:21,816 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:28:21.805815', 'heart_rate': 90}
2025-05-12 00:28:21,827 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:28:21.805815', 'heart_rate': 90}
2025-05-12 00:28:22,826 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:28:22.814240', 'heart_rate': 69}
2025-05-12 00:28:22,833 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:28:22.814240', 'heart_rate': 69}
2025-05-12 00:28:23,840 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:23.828261', 'heart_rate': 61}
2025-05-12 00:28:23,850 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:23.828261', 'heart_rate': 61}
2025-05-12 00:28:24,860 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:28:24.837518', 'heart_rate': 88}
2025-05-12 00:28:24,870 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:28:24.837518', 'heart_rate': 88}
2025-05-12 00:28:25,876 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:25.858694', 'heart_rate': 85}
2025-05-12 00:28:25,883 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:25.858694', 'heart_rate': 85}
2025-05-12 00:28:26,882 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:26.874110', 'heart_rate': 79}
2025-05-12 00:28:26,888 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:26.874110', 'heart_rate': 79}
2025-05-12 00:28:27,888 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:27.879483', 'heart_rate': 90}
2025-05-12 00:28:27,895 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:27.879483', 'heart_rate': 90}
2025-05-12 00:28:28,902 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:28:28.884696', 'heart_rate': 80}
2025-05-12 00:28:28,913 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:28:28.884696', 'heart_rate': 80}
2025-05-12 00:28:29,904 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:29.891386', 'heart_rate': 80}
2025-05-12 00:28:29,915 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:29.891386', 'heart_rate': 80}
2025-05-12 00:28:30,910 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:30.899840', 'heart_rate': 80}
2025-05-12 00:28:30,917 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:30.899840', 'heart_rate': 80}
2025-05-12 00:28:31,921 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:31.908837', 'heart_rate': 69}
2025-05-12 00:28:31,932 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:31.908837', 'heart_rate': 69}
2025-05-12 00:28:32,931 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:28:32.919748', 'heart_rate': 95}
2025-05-12 00:28:32,937 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:28:32.919748', 'heart_rate': 95}
2025-05-12 00:28:33,938 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:33.930224', 'heart_rate': 98}
2025-05-12 00:28:33,946 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:33.930224', 'heart_rate': 98}
2025-05-12 00:28:34,949 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:34.937169', 'heart_rate': 95}
2025-05-12 00:28:34,956 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:34.937169', 'heart_rate': 95}
2025-05-12 00:28:35,957 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:35.948783', 'heart_rate': 75}
2025-05-12 00:28:35,964 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:35.948783', 'heart_rate': 75}
2025-05-12 00:28:36,967 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:36.953923', 'heart_rate': 68}
2025-05-12 00:28:36,979 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:36.953923', 'heart_rate': 68}
2025-05-12 00:28:37,977 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:28:37.965802', 'heart_rate': 74}
2025-05-12 00:28:37,984 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:28:37.965802', 'heart_rate': 74}
2025-05-12 00:28:38,983 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:38.974726', 'heart_rate': 95}
2025-05-12 00:28:38,990 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:38.974726', 'heart_rate': 95}
2025-05-12 00:28:39,996 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:39.980331', 'heart_rate': 94}
2025-05-12 00:28:40,012 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:39.980331', 'heart_rate': 94}
2025-05-12 00:28:41,006 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:40.995587', 'heart_rate': 62}
2025-05-12 00:28:41,013 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:40.995587', 'heart_rate': 62}
2025-05-12 00:28:42,035 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:42.010020', 'heart_rate': 64}
2025-05-12 00:28:42,057 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:42.010020', 'heart_rate': 64}
2025-05-12 00:28:43,052 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:43.033446', 'heart_rate': 69}
2025-05-12 00:28:43,059 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:43.033446', 'heart_rate': 69}
2025-05-12 00:28:44,058 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:44.047029', 'heart_rate': 76}
2025-05-12 00:28:44,068 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:44.047029', 'heart_rate': 76}
2025-05-12 00:28:45,070 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:45.057939', 'heart_rate': 78}
